Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
DjLabAcademy-Chandigarh,5.0,7.0,30.698379,76.786855,EducationalInstitute,ArtSchool,24,24,2495.6000000000004,4.1
DjLabAcademy-Chandigarh,5.0,7.0,30.698379,76.786855,EducationalInstitute,MusicSchool,24,24,2495.6000000000004,4.1
BeatBeaterDanceAcademy,5.0,1.0,30.697576,76.766916,EducationalInstitute,DanceSchool,24,24,2495.6000000000004,2.75
RMStudio,5.0,20.0,30.694901,76.770174,EducationalInstitute,DanceSchool,24,24,2495.6000000000004,4.608695652173913
BombayDrivingSchool,5.0,10.0,30.696309,76.785563,EducationalInstitute,DrivingSchool,24,24,2495.6000000000004,4.307692307692308
InformationTechnologyDepartment,4.5,2.0,30.704522,76.771847,EducationalInstitute,College,24,24,2495.6000000000004,3.0
FlipymartOutlet,5.0,5.0,30.701731,76.765672,EducationalInstitute,MusicSchool,24,24,2495.6000000000004,3.875
KalakariFauj-Music&VideoProductionandRecords,5.0,76.0,30.709621,76.772374,EducationalInstitute,ArtSchool,24,24,2495.6000000000004,4.886075949367089
SamratDrivingSchool,4.6,165.0,30.709279,76.77424,EducationalInstitute,DrivingSchool,24,24,2495.6000000000004,4.553571428571442
GovernmentModelSeniorSecondarySchool,4.1,127.0,30.707909,76.770572,EducationalInstitute,School,24,24,2495.6000000000004,4.05153846153847
GovernmentCollegeofEducation,4.2,131.0,30.719682,76.777462,EducationalInstitute,College,24,24,2495.6000000000004,4.150746268656713
Sec32Chandigarh,5.0,1.0,30.709201,76.774592,EducationalInstitute,University,24,24,2495.6000000000004,2.75
AdarshPublic(Smart)School,4.4,58.0,30.723298,76.786196,EducationalInstitute,School,24,24,2495.6000000000004,4.281967213114758
college,5.0,1.0,30.730006,76.780011,EducationalInstitute,College,24,24,2495.6000000000004,2.75
TheDanceUnity-Dance&FitnessClasses|WeddingChoreographers,4.9,102.0,30.725908,76.777027,EducationalInstitute,DanceSchool,24,24,2495.6000000000004,4.817142857142849
ManavMangalHighSchool,4.3,138.0,30.725828,76.775605,EducationalInstitute,School,24,24,2495.6000000000004,4.251063829787235
LearningNest,4.8,27.0,30.727448,76.771531,EducationalInstitute,School,24,24,2495.6000000000004,4.519999999999999
ParulUniversity-ChandigarhNationalAdmissionOffices,5.0,2.0,30.728494,76.770899,EducationalInstitute,College,24,24,2495.6000000000004,3.2
"Tution(1to10classes,11th&12thArts)",5.0,1.0,30.731691,76.765766,EducationalInstitute,College,24,24,2495.6000000000004,2.75
R13BhangraAcademy,5.0,22.0,30.725917,76.772402,EducationalInstitute,ArtSchool,24,24,2495.6000000000004,4.64
PDADanceAcademy,5.0,76.0,30.729011,76.771928,EducationalInstitute,ArtSchool,24,24,2495.6000000000004,4.886075949367089
ShashiFilmsPrivateLimited,3.9,10.0,30.728621,76.776396,EducationalInstitute,ArtSchool,24,24,2495.6000000000004,3.461538461538461
ShashiFilmsPrivateLimited,3.9,10.0,30.728621,76.776396,EducationalInstitute,MusicSchool,24,24,2495.6000000000004,3.461538461538461
PDADanceAcademy,5.0,76.0,30.729011,76.771928,EducationalInstitute,MusicSchool,24,24,2495.6000000000004,4.886075949367089
Preetcontracty,5.0,1.0,30.73228,76.770713,EducationalInstitute,MusicSchool,24,24,2495.6000000000004,2.75
OmegaTuitionService,4.8,26.0,30.722031,76.781849,EducationalInstitute,TuitionCenter,24,24,2495.6000000000004,4.510344827586206
Mehradrivingschoolchandigarh,4.9,62.0,30.732446,76.771562,EducationalInstitute,DrivingSchool,24,24,2495.6000000000004,4.766153846153847
RavinderSharmaArtAcademy(RSAA)UGC-NETVisualArtBFANIDNIFTUCEEDNATAcoaching,5.0,22.0,31.026816,75.410647,EducationalInstitute,ArtSchool,24,24,2495.6000000000004,4.64
PunjabLalitKalaAkademi,4.7,15.0,30.748174,76.781541,EducationalInstitute,ArtSchool,24,24,2495.6000000000004,4.250000000000001
JokerMusicHub,1.0,1.0,30.739606,76.784775,EducationalInstitute,MusicSchool,24,24,2495.6000000000004,1.75
UmaDanceStudio,5.0,65.0,30.734445,76.786845,EducationalInstitute,DanceSchool,24,24,2495.6000000000004,4.867647058823529
NewSidhuDrivingSchool,4.9,109.0,30.748065,76.777473,EducationalInstitute,DrivingSchool,24,24,2495.6000000000004,4.82232142857142
AnanthamMusicAcademy,5.0,1.0,30.614551,76.878546,EducationalInstitute,MusicSchool,24,24,2495.6000000000004,2.75
AstrologerInChandigarhSwamiJi,5.0,1.0,30.692169,76.766921,EducationalInstitute,University,24,24,2495.6000000000004,2.75
AshianaPublicSchool,4.3,151.0,30.704588,76.767684,EducationalInstitute,School,24,24,2495.6000000000004,4.255194805194802
NorthridgeInternationalSchool,4.0,22.0,30.704184,76.76669,EducationalInstitute,School,24,24,2495.6000000000004,3.76
KutleharInstitute,5.0,3.0,30.742574,76.765458,EducationalInstitute,ArtSchool,24,24,2495.6000000000004,3.5
Desirehobbyclassesathome,5.0,1.0,30.862174,76.662754,EducationalInstitute,MusicSchool,24,24,2495.6000000000004,2.75
AaditriKidsCare-DaycareandPlayway,4.7,26.0,30.693814,76.770909,EducationalInstitute,ArtSchool,24,24,2495.6000000000004,4.420689655172415
AoneTuitionClasses,4.9,53.0,30.691354,76.791885,EducationalInstitute,TuitionCenter,24,24,2495.6000000000004,4.744642857142861
St.Anne'sConventSchool,4.4,439.0,30.705913,76.773943,EducationalInstitute,School,24,24,2495.6000000000004,4.383710407239853
MaharishiDayanandAdarshVidyalaya,4.1,35.0,30.737024,76.77249,EducationalInstitute,School,24,24,2495.6000000000004,3.934210526315787
GovernmentModelSeniorSecondarySchool(NearYogaCentre),4.2,22.0,30.741367,76.766978,EducationalInstitute,School,24,24,2495.6000000000004,3.936000000000001
Preetcontracty,5.0,1.0,30.73228,76.770713,EducationalInstitute,ArtSchool,24,24,2495.6000000000004,2.75
BalBhawan,4.1,517.0,30.741229,76.771226,EducationalInstitute,DanceSchool,24,24,2495.6000000000004,4.087884615384577
Mamtaenterprises,5.0,1.0,30.679491,76.765428,Shop,ConvenienceStore,24,24,2495.6000000000004,2.75
ApolloPharmacyChandigarhSec34,3.9,38.0,30.724412,76.76886,Shop,Pharmacy,24,24,2495.6000000000004,3.7609756097561
ShoeMania,3.1,7.0,30.718143,76.766522,Shop,ShoeStore,24,24,2495.6000000000004,2.7700000000000005
SinglaStore,4.2,1118.0,30.695747,76.768529,Shop,ConvenienceStore,24,24,2495.6000000000004,4.194112399643088
NoblePharmacy,4.1,26.0,30.709179,76.774319,Shop,Pharmacy,24,24,2495.6000000000004,3.882758620689653
24SEVEN,2.9,15.0,30.716274,76.773186,Shop,ConvenienceStore,24,24,2495.6000000000004,2.749999999999999
ChiragDepartmentalStore,3.4,32.0,30.713826,76.768798,Shop,ConvenienceStore,24,24,2495.6000000000004,3.2800000000000016
BansalNamkeen&sweets,4.0,30.0,30.709526,76.773899,Shop,ConvenienceStore,24,24,2495.6000000000004,3.8181818181818175
RelaxoFootwear,3.4,10.0,30.700387,76.765081,Shop,ShoeStore,24,24,2495.6000000000004,3.076923076923076
RoyalFootwear,4.5,8.0,30.732287,76.770497,Shop,ShoeStore,24,24,2495.6000000000004,3.8181818181818175
STARSHOES,4.1,9.0,30.731884,76.770315,Shop,ShoeStore,24,24,2495.6000000000004,3.5750000000000006
BHARATMEDICALSTORES,3.7,61.0,30.747856,76.775001,Shop,Pharmacy,24,24,2495.6000000000004,3.620312499999996
SudarshanLalArunKumar,4.1,13.0,30.694546,76.770483,Shop,HardwareStore,24,24,2495.6000000000004,3.7062500000000007
SindhiFootwears,3.6,12.0,30.694748,76.76972,Shop,ShoeStore,24,24,2495.6000000000004,3.2800000000000007
SinglaMedicalStore,4.5,75.0,30.697542,76.767051,Shop,Pharmacy,24,24,2495.6000000000004,4.403846153846154
BABHRAHMEDICARES,4.4,11.0,30.697925,76.766577,Shop,Pharmacy,24,24,2495.6000000000004,3.885714285714285
PremMedicos,5.0,1.0,30.701509,76.765062,Shop,Pharmacy,24,24,2495.6000000000004,2.75
BataShoeStore,4.1,8.0,30.713391,76.768805,Shop,ShoeStore,24,24,2495.6000000000004,3.527272727272728
NewGaganShoesMaker,4.1,32.0,30.718262,76.766189,Shop,ShoeStore,24,24,2495.6000000000004,3.919999999999998
SonuFootwear,5.0,1.0,30.713383,76.768792,Shop,ShoeStore,24,24,2495.6000000000004,2.75
COSMED,4.5,11.0,30.717951,76.766725,Shop,Pharmacy,24,24,2495.6000000000004,3.9642857142857135
JagatSingh&SonsAgencies,4.5,310.0,30.728026,76.770355,Shop,ConvenienceStore,24,24,2495.6000000000004,4.476038338658147
KIWIKisanWindow-OrganicGroceryStore|HealthySalads&Juices,4.7,166.0,30.720274,76.77034,Shop,ConvenienceStore,24,24,2495.6000000000004,4.65207100591717
Sitarampanshop,5.0,1.0,30.728447,76.767412,Shop,ConvenienceStore,24,24,2495.6000000000004,2.75
SubhashPaints&HardwareStore,4.8,51.0,30.72874,76.771467,Shop,HardwareStore,24,24,2495.6000000000004,4.644444444444449
CitizenFootwear,5.0,1.0,30.717844,76.76627,Shop,ShoeStore,24,24,2495.6000000000004,2.75
WhiteShoes,4.7,3.0,30.729114,76.76907,Shop,ShoeStore,24,24,2495.6000000000004,3.35
FashionFeet,4.5,2.0,30.73724,76.766269,Shop,ShoeStore,24,24,2495.6000000000004,3.0
Nagpalfootwear22Chandigarh,3.1,25.0,30.729805,76.769364,Shop,ShoeStore,24,24,2495.6000000000004,2.982142857142857
VermaMedicalHall,3.8,8.0,30.734434,76.770128,Shop,Pharmacy,24,24,2495.6000000000004,3.309090909090909
RamgarhiaHardwareStore,4.8,14.0,30.751477,76.772536,Shop,HardwareStore,24,24,2495.6000000000004,4.305882352941175
BHARATHARDWARESTORE,3.8,25.0,30.72937,76.772214,Shop,HardwareStore,24,24,2495.6000000000004,3.607142857142856
Premhardwareshop(premlime),3.4,9.0,30.751503,76.773066,Shop,HardwareStore,24,24,2495.6000000000004,3.0499999999999994
BrightwayShoes,4.1,18.0,30.737822,76.765925,Shop,ShoeStore,24,24,2495.6000000000004,3.8
MittalHardwareStore-HardwareStoreInChandigarh|WholesaleHomeImprovementStore,4.8,160.0,30.697576,76.781706,Shop,HardwareStore,24,24,2495.6000000000004,4.748466257668702
J.V.Mill&HardwareStore,4.2,812.0,30.697105,76.781355,Shop,HardwareStore,24,24,2495.6000000000004,4.191901840490744
GoMechanicLuxe-MultibrandLuxuryCarWorkshop,3.6,7.0,30.707126,76.775888,Shop,ConvenienceStore,24,24,2495.6000000000004,3.12
RajinderMedicalStore,4.2,24.0,30.709447,76.77394,Shop,Pharmacy,24,24,2495.6000000000004,3.955555555555557
Sewakpharmacy,5.0,1.0,30.709516,76.774027,Shop,Pharmacy,24,24,2495.6000000000004,2.75
LifeyourLocalChemist,5.0,1.0,30.708907,76.773928,Shop,Pharmacy,24,24,2495.6000000000004,2.75
J.D.Mart,4.0,2.0,30.710514,76.772413,Shop,ConvenienceStore,24,24,2495.6000000000004,2.8
FootStep,4.2,6.0,30.710687,76.772548,Shop,ShoeStore,24,24,2495.6000000000004,3.466666666666667
MedicareChemists,3.9,8.0,30.738461,76.774702,Shop,Pharmacy,24,24,2495.6000000000004,3.3818181818181814
DeepMedisonsChemists&Druggists,5.0,1.0,30.738232,76.775075,Shop,Pharmacy,24,24,2495.6000000000004,2.75
SaiConfectioners,3.0,1.0,30.744268,76.774782,Shop,ConvenienceStore,24,24,2495.6000000000004,2.25
JaiBharatIndustries,5.0,1.0,30.739651,76.766781,Shop,HardwareStore,24,24,2495.6000000000004,2.75
HardwareGoodsMarket,5.0,1.0,30.73327,76.767539,Shop,HardwareStore,24,24,2495.6000000000004,2.75
"Skechers-Sector17,Chandigarh",4.2,336.0,30.740018,76.777653,Shop,ShoeStore,24,24,2495.6000000000004,4.180530973451353
RituStationers,4.5,27.0,30.71827,76.766102,Shop,Stationery,24,24,2495.6000000000004,4.25
NewMaaDurgaSweets&Diaries,4.1,237.0,30.717736,76.766346,Shop,Diary,24,24,2495.6000000000004,4.073750000000016
LakshmiBeautyParlour,4.5,85.0,30.699861,76.766352,Shop,BeautyParlour,24,24,2495.6000000000004,4.414772727272728
HairPainterUnisexSalon,4.9,118.0,30.700559,76.764895,Shop,BeautyParlour,24,24,2495.6000000000004,4.828099173553709
fashionStreet,4.3,76.0,30.700439,76.764851,Shop,Clothing,24,24,2495.6000000000004,4.212658227848107
AshuElectronics,4.5,17.0,30.693975,76.771021,Shop,Electronics,24,24,2495.6000000000004,4.125
CasmartElectronics-ShivangiEnterprises,4.3,15.0,30.699943,76.765653,Shop,Electronics,24,24,2495.6000000000004,3.916666666666666
BabaDairy,4.3,5377.0,30.724464,76.778678,Shop,Diary,24,24,2495.6000000000004,4.298717472118535
AngelsStationery&GiftCentre,4.1,42.0,30.71853,76.765564,Shop,Stationery,24,24,2495.6000000000004,3.959999999999997
Lavishlookssalon,5.0,37.0,30.71866,76.765771,Shop,BeautyParlour,24,24,2495.6000000000004,4.775
DuggaDugga,5.0,1.0,30.718706,76.765195,Shop,Clothing,24,24,2495.6000000000004,2.75
VerkaBooth22/12,4.2,132.0,30.729234,76.767897,Shop,Diary,24,24,2495.6000000000004,4.151111111111107
BhatiaStationers&Printout,4.9,231.0,30.747252,76.775835,Shop,Stationery,24,24,2495.6000000000004,4.862820512820507
TravelDiaries,5.0,49.0,30.739767,76.766867,Shop,Diary,24,24,2495.6000000000004,4.826923076923077
JAASNEER-BestMenClothingShopinChandigarh|MenAccessoriesStoreinChandigarh,4.9,8.0,30.737521,76.765724,Shop,Clothing,24,24,2495.6000000000004,4.1090909090909085
ShiviBeautyParlour,4.4,28.0,30.699811,76.766307,Shop,BeautyParlour,24,24,2495.6000000000004,4.167741935483872
Vivekstationersandgiftcentre,4.3,31.0,30.700676,76.765715,Shop,Stationery,24,24,2495.6000000000004,4.0970588235294105
Devashish-46,4.6,5.0,30.700635,76.765757,Shop,Stationery,24,24,2495.6000000000004,3.625
ShamFashionMall,4.1,3984.0,30.721568,76.771563,Shop,Clothing,24,24,2495.6000000000004,4.098419864560076
VIJAYSTATIONERY,4.0,4.0,30.722042,76.76896,Shop,Stationery,24,24,2495.6000000000004,3.142857142857143
RituStationers,4.5,27.0,30.71827,76.766102,Shop,Diary,24,24,2495.6000000000004,4.25
VerkaFullDayBooth21A,4.0,133.0,30.729036,76.776358,Shop,Diary,24,24,2495.6000000000004,3.9558823529411766
TRENDWOODCLOTHING,4.9,13.0,30.731973,76.770787,Shop,Clothing,24,24,2495.6000000000004,4.356249999999999
MunshiRamManakChandJain,4.1,53.0,30.734216,76.769897,Shop,Stationery,24,24,2495.6000000000004,3.9874999999999967
MunshiRamManakChandJain,4.1,53.0,30.734216,76.769897,Shop,Diary,24,24,2495.6000000000004,3.9874999999999967
PopularBookStore,3.9,1409.0,30.734297,76.770048,Shop,Diary,24,24,2495.6000000000004,3.895963172804488
FashionHub-23,4.5,32.0,30.737353,76.766199,Shop,Clothing,24,24,2495.6000000000004,4.285714285714286
Croma-Sector22B,4.1,4548.0,30.732221,76.776705,Shop,Electronics,24,24,2495.6000000000004,4.098615688859641
Sector22-BElectronicsMarket,4.2,449.0,30.735155,76.777518,Shop,Electronics,24,24,2495.6000000000004,4.185398230088526
LGBestShop-MODERNSALES,4.5,137.0,30.731385,76.775799,Shop,Electronics,24,24,2495.6000000000004,4.446428571428571
[SamsungSmartPlaza]SurindraRadiosPvt.Ltd.,4.7,455.0,30.730846,76.77485,Shop,Electronics,24,24,2495.6000000000004,4.682314410480372
DuaStationers,4.1,9.0,30.694067,76.770823,Shop,Stationery,24,24,2495.6000000000004,3.5750000000000006
RahulPhotostatStationery&GeneralStore,3.0,1.0,30.694071,76.77083,Shop,Stationery,24,24,2495.6000000000004,2.25
DuaStationers,4.1,9.0,30.694067,76.770823,Shop,Diary,24,24,2495.6000000000004,3.5750000000000006
Arshia's,4.2,13.0,30.692408,76.767556,Shop,Diary,24,24,2495.6000000000004,3.787500000000001
Beautyworldladiessaloon,4.8,22.0,30.692408,76.767556,Shop,BeautyParlour,24,24,2495.6000000000004,4.463999999999999
SharmaEnterprises,4.2,5.0,30.69528,76.770089,Shop,Stationery,24,24,2495.6000000000004,3.375
UttamSweets&DairyProducts,4.0,3394.0,30.699946,76.765624,Shop,Diary,24,24,2495.6000000000004,3.998233735649102
MakeMeBeautyParlour,4.8,15.0,30.697817,76.766631,Shop,BeautyParlour,24,24,2495.6000000000004,4.333333333333332
FashionHub,4.6,5.0,30.699739,76.766301,Shop,Clothing,24,24,2495.6000000000004,3.625
WaliaStationer's,3.9,20.0,30.708787,76.774031,Shop,Stationery,24,24,2495.6000000000004,3.652173913043478
ChandigarhCity,4.6,49.0,30.695985,76.768203,Office,CorporateOffice,24,24,2495.6000000000004,4.449999999999997
SEVAFoundation,5.0,1.0,30.73228,76.770713,Office,Non-ProfitOrganization,24,24,2495.6000000000004,2.75
VehicleInsuranceInMohali,4.9,124.0,31.026816,75.410647,Office,InsuranceAgency,24,24,2495.6000000000004,4.831496062992115
SamajSevakAlamjitSinghMann,5.0,1.0,21.068007,82.752529,Office,Non-ProfitOrganization,24,24,2495.6000000000004,2.75
RidhiTravels,4.7,180.0,30.699568,76.766411,Office,TravelAgency,24,24,2495.6000000000004,4.655737704918046
LICofIndiaAdviser,5.0,1.0,21.068007,82.752529,Office,InsuranceAgency,24,24,2495.6000000000004,2.75
ShahKingTravel,5.0,53.0,31.458244,76.960994,Office,TravelAgency,24,24,2495.6000000000004,4.839285714285714
VerkaCorporateOffice,4.3,176.0,30.722072,76.770565,Office,CorporateOffice,24,24,2495.6000000000004,4.261452513966471
WORKAHOLICSWORKZONE,4.9,337.0,30.721879,76.767959,Office,Co-workingSpace,24,24,2495.6000000000004,4.874411764705907
WorkcaveCoworking,5.0,87.0,30.725807,76.766881,Office,Co-workingSpace,24,24,2495.6000000000004,4.9
NSBusinessHub|OfficespaceandfurnishedcabininChandigarh,5.0,2.0,30.723306,76.766113,Office,Co-workingSpace,24,24,2495.6000000000004,3.2
Spaces,5.0,3.0,30.723376,76.767646,Office,Co-workingSpace,24,24,2495.6000000000004,3.5
KBansal&Co.-CAinChandigarh|CharteredAccountantsinchandigarh|caintricity|incometax|gst|CCA,5.0,41.0,30.72468,76.76509,Office,AccountingFirm,24,24,2495.6000000000004,4.795454545454546
ThePerfectLedgers,5.0,2.0,30.723306,76.766113,Office,AccountingFirm,24,24,2495.6000000000004,3.2
Paramvir&Associates,4.0,4.0,30.723306,76.766113,Office,AccountingFirm,24,24,2495.6000000000004,3.142857142857143
TownMediaLabs|DigitalMarketingCompanyChandigarh,5.0,279.0,30.722528,76.767979,Office,AdvertisingAgency,24,24,2495.6000000000004,4.968085106382978
armsofHopePeopleFoundation,5.0,1.0,30.73228,76.770713,Office,Non-ProfitOrganization,24,24,2495.6000000000004,2.75
CareerBooster,5.0,1.0,30.720055,76.765606,Office,Non-ProfitOrganization,24,24,2495.6000000000004,2.75
TownMediaLabs|DigitalMarketingCompanyChandigarh,5.0,279.0,30.722528,76.767979,Office,MediaCompany,24,24,2495.6000000000004,4.968085106382978
OfficePlusLimited,3.8,21.0,30.728129,76.770209,Office,CorporateOffice,24,24,2495.6000000000004,3.574999999999999
JanjGhar(CommunityCentre),3.8,317.0,30.696249,76.769888,Office,Non-ProfitOrganization,24,24,2495.6000000000004,3.783124999999978
TravelPartners,4.9,289.0,30.694386,76.770587,Office,TravelAgency,24,24,2495.6000000000004,4.870205479452069
CountryToursandTravels,4.8,156.0,30.69484,76.770222,Office,TravelAgency,24,24,2495.6000000000004,4.747169811320746
VCreations|DigitalMarketingServices,5.0,11.0,30.718515,76.773304,Office,AdvertisingAgency,24,24,2495.6000000000004,4.357142857142857
ArcadiaVacations,4.4,142.0,30.694717,76.770713,Office,TravelAgency,24,24,2495.6000000000004,4.350344827586196
Office,4.8,4.0,30.719855,76.768765,Office,CorporateOffice,24,24,2495.6000000000004,3.6
SpaceJamCoworkinginChandigarh-SharedOfficeSpace,4.6,447.0,30.722895,76.770419,Office,Co-workingSpace,24,24,2495.6000000000004,4.58266666666663
"RakeshKanwar&Co.-CAInChandigarh,GSTConsultant&incomeTaxConsultantinChandigarh",4.7,59.0,30.709809,76.772332,Office,AccountingFirm,24,24,2495.6000000000004,4.569354838709673
"VSGargAssociates-CAinChandigarh,CharteredAccountantsinChandigarh",4.9,61.0,30.713745,76.76881,Office,AccountingFirm,24,24,2495.6000000000004,4.7640625000000005
Mantrin|DigitalMarketing&AdvertisingAgencyinChandigarh,4.6,83.0,30.720932,76.769644,Office,AdvertisingAgency,24,24,2495.6000000000004,4.5093023255814
GridAdvertising-BestCreativeAdvertising&DigitalMarketingAgencyinChandigarh,4.8,16.0,30.719539,76.768208,Office,AdvertisingAgency,24,24,2495.6000000000004,4.357894736842105
digitalseries,4.8,156.0,30.721137,76.769978,Office,AdvertisingAgency,24,24,2495.6000000000004,4.747169811320746
DecodeAdvertisingPvtLtd,4.3,21.0,30.719367,76.768115,Office,AdvertisingAgency,24,24,2495.6000000000004,4.012499999999998
Capabilia,5.0,3.0,30.73228,76.770713,Office,Non-ProfitOrganization,24,24,2495.6000000000004,3.5
NationalInsurance,3.9,95.0,30.721369,76.767364,Office,InsuranceAgency,24,24,2495.6000000000004,3.8418367346938735
"Tourcation-BestTravelAgentsinChandigarh,TravelAgencyinChandigarh",5.0,16.0,30.721696,76.770034,Office,TravelAgency,24,24,2495.6000000000004,4.526315789473684
MMMedia,5.0,1.0,30.719728,76.768744,Office,MediaCompany,24,24,2495.6000000000004,2.75
PALDigitalMedia-PoliticalAdvertisingCampaignsAgency,5.0,10.0,30.723343,76.768965,Office,MediaCompany,24,24,2495.6000000000004,4.307692307692308
"RenewBuy|GetBestQuotesforHealth,Motor&LifeInsuranceinChandigarh",4.5,12.0,30.721981,76.768954,Office,InsuranceAgency,24,24,2495.6000000000004,4.0
TwentyFirstGen,5.0,6.0,30.693303,76.766353,Office,CorporateOffice,24,24,2495.6000000000004,4.0
jkoffice,5.0,1.0,30.691189,76.767019,Office,CorporateOffice,24,24,2495.6000000000004,2.75
DigitalMarketingExperts-Chandigarh,4.8,5.0,30.692017,76.766845,Office,AdvertisingAgency,24,24,2495.6000000000004,3.75
QuadleonePrivateLimited,5.0,4.0,30.691957,76.766633,Office,AdvertisingAgency,24,24,2495.6000000000004,3.7142857142857135
PinakaDigitalInfoSolutionPvt.Ltd.,4.8,15.0,30.692408,76.767556,Office,AdvertisingAgency,24,24,2495.6000000000004,4.333333333333332
FlymediaTechnology,5.0,1.0,30.692408,76.767556,Office,AdvertisingAgency,24,24,2495.6000000000004,2.75
SANJEEVSHARMA,5.0,11.0,30.692891,76.767009,Office,InsuranceAgency,24,24,2495.6000000000004,4.357142857142857
EXPLORATIONTRIP,5.0,10.0,30.693007,76.768998,Office,TravelAgency,24,24,2495.6000000000004,4.307692307692308
TRAVELJET-TOURSANDTRAVELS,5.0,6.0,30.691896,76.767277,Office,TravelAgency,24,24,2495.6000000000004,4.0
GuruJiTravels,5.0,26.0,30.692579,76.765501,Office,TravelAgency,24,24,2495.6000000000004,4.689655172413793
FlymediaTechnology,5.0,1.0,30.692408,76.767556,Office,MediaCompany,24,24,2495.6000000000004,2.75
PinakaDigitalInfoSolutionPvt.Ltd.,4.8,15.0,30.692408,76.767556,Office,MediaCompany,24,24,2495.6000000000004,4.333333333333332
SeoOnlineShop,5.0,22.0,30.692036,76.767513,Office,MediaCompany,24,24,2495.6000000000004,4.64
Domino'sPizza,4.0,1047.0,30.694566,76.770407,Office,Co-workingSpace,24,24,2495.6000000000004,3.994285714285714
IndiaPost,3.7,67.0,30.696252,76.768002,Office,Co-workingSpace,24,24,2495.6000000000004,3.627142857142853
Jindal&JindalAdvocates,5.0,5.0,30.702421,76.768767,Office,LawFirm,24,24,2495.6000000000004,3.875
Riyasat&Associates,5.0,1.0,30.694961,76.770121,Office,AccountingFirm,24,24,2495.6000000000004,2.75
AdNationMedia|BestAdvertisingAgencyinChandigarh,4.4,16.0,30.695235,76.779749,Office,AdvertisingAgency,24,24,2495.6000000000004,4.0210526315789465
DigiFameMedia,4.9,201.0,30.697517,76.781485,Office,MediaCompany,24,24,2495.6000000000004,4.857352941176456
AVINASHPIYUSH&ASSOCIATESCHARTEREDACCOUNTANTS,5.0,1.0,30.710936,76.768642,Office,AccountingFirm,24,24,2495.6000000000004,2.75
Harnoor&Co.,5.0,3.0,30.710927,76.769831,Office,AccountingFirm,24,24,2495.6000000000004,3.5
WelmFoundation,5.0,1.0,30.710903,76.768998,Office,Non-ProfitOrganization,24,24,2495.6000000000004,2.75
KrishnaAssociates,5.0,1.0,30.699614,76.766281,Office,InsuranceAgency,24,24,2495.6000000000004,2.75
VEEAARPROFESSIONALSLLP,5.0,6.0,30.714134,76.766448,Office,CorporateOffice,24,24,2495.6000000000004,4.0
BUZZCUBES,5.0,5.0,30.724667,76.777628,Office,Co-workingSpace,24,24,2495.6000000000004,3.875
CAMASTANSINGHCHAMBYAL,5.0,40.0,30.70933,76.773582,Office,AccountingFirm,24,24,2495.6000000000004,4.790697674418604
JRVR&Co.,5.0,1.0,30.713755,76.768684,Office,AccountingFirm,24,24,2495.6000000000004,2.75
BhartiAXALifeInsurance,3.9,76.0,30.720375,76.769081,Office,InsuranceAgency,24,24,2495.6000000000004,3.827848101265823
GlobalBeeHolidays,4.9,110.0,30.722932,76.770328,Office,TravelAgency,24,24,2495.6000000000004,4.823008849557513
TheGlobalTourism&Resorts,4.9,1393.0,30.721008,76.769838,Office,TravelAgency,24,24,2495.6000000000004,4.893767908309349
SynergyOfficeSolutions,5.0,2.0,30.721896,76.768006,Office,CorporateOffice,24,24,2495.6000000000004,3.2
SuryakavachVenturesPvtLtd,4.5,2.0,30.722918,76.767957,Office,CorporateOffice,24,24,2495.6000000000004,3.0
"Regus-Chandigarh,Sec17A",3.7,77.0,30.743853,76.784023,Office,Co-workingSpace,24,24,2495.6000000000004,3.636249999999994
GoyalAKumar&Co,5.0,3.0,30.728071,76.767551,Office,AccountingFirm,24,24,2495.6000000000004,3.5
GoldkeyInsuranceBrokersPrivateLimited,4.6,53.0,30.723072,76.768389,Office,InsuranceAgency,24,24,2495.6000000000004,4.460714285714282
Riya-TheTravelExpert|Chandigarh,4.1,54.0,30.727331,76.768956,Office,TravelAgency,24,24,2495.6000000000004,3.9894736842105223
TeamTravelInd,4.9,41.0,30.723433,76.769231,Office,TravelAgency,24,24,2495.6000000000004,4.702272727272731
Mantrin|DigitalMarketing&AdvertisingAgencyinChandigarh,4.6,83.0,30.720932,76.769644,Office,MediaCompany,24,24,2495.6000000000004,4.5093023255814
RTEXHRServicesPrivateLimited,4.8,96.0,30.724544,76.764855,Office,CorporateOffice,24,24,2495.6000000000004,4.715151515151523
SimplyDivorced,5.0,186.0,30.737391,76.767756,Office,LawFirm,24,24,2495.6000000000004,4.9523809523809526
LegallyForYou,4.9,36.0,30.722693,76.775117,Office,LawFirm,24,24,2495.6000000000004,4.67692307692308
PacificAds-AdvertisingAgencyinChandigarh,4.8,11.0,30.725636,76.771371,Office,AdvertisingAgency,24,24,2495.6000000000004,4.199999999999999
RelianceGeneralInsuranceCoLimited,3.2,6.0,30.732999,76.771162,Office,InsuranceAgency,24,24,2495.6000000000004,2.8
TravellingFeathersTheTravelHouse,4.9,10.0,30.731962,76.76785,Office,TravelAgency,24,24,2495.6000000000004,4.23076923076923
PranyaMedia,4.7,3.0,30.737781,76.776217,Office,MediaCompany,24,24,2495.6000000000004,3.35
RamanWaliaAdvocateHighCourtChd,5.0,1.0,30.732325,76.781524,Office,CorporateOffice,24,24,2495.6000000000004,2.75
